[8],['elu'],00,589,Adam,MaxAbsoluteDeviation,3.0538361072540283,3.101785659790039,1.7871245000278577
"[23, 23, 8, 9, 23, 23, 18, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80910f9f0a8d820a0,100,Adam,MaxAbsoluteDeviation,0.596332848072052,0.7164814472198486,1.2682146000443026
"[23, 23, 8, 9, 23, 23, 18, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'tanh', 'elu']",f0f80910f9f0a8d829a0,100,Adam,MaxAbsoluteDeviation,0.596332848072052,8.657636642456055,1.2804183000698686
"[23, 23, 8, 8, 23, 23, 18, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f9f0a8d820a0,100,Adam,MaxAbsoluteDeviation,1.8972254991531372,0.9725044965744019,1.2648839999455959
"[23, 23, 8, 8, 23, 23, 8, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f006d820a0,100,Adam,MaxAbsoluteDeviation,2.1023783683776855,1.1519098281860352,1.2372452000854537
"[23, 23, 8, 8, 23, 23, 8, 21, 10]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu']",f0f80900f9f006d820,100,Adam,MaxAbsoluteDeviation,2.1023783683776855,4.062269687652588,1.1700755000347272
"[23, 23, 8, 8, 23, 23, 8, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f006d820a0,100,Adam,MaxAbsoluteDeviation,1.559087872505188,1.2456674575805664,1.2538944999687374
"[23, 23, 8, 8, 23, 23, 8, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f006d820a0,100,Adam,MaxAbsoluteDeviation,1.3455936908721924,1.6590337753295898,1.2585348000284284
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,100,Adam,MaxAbsoluteDeviation,1.3455936908721924,3.295886754989624,1.2563398000784218
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,700,Adam,MaxAbsoluteDeviation,0.9506585597991943,1.3572666645050049,3.704666299978271
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,700,Adam,MaxAbsoluteDeviation,0.6161888241767883,0.8728485107421875,3.746913900016807
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,685,Adam,MaxAbsoluteDeviation,0.4326612949371338,0.4087352752685547,3.6862354999175295
